Ngay,GiaDieuChinh,GiaDongCua,ThayDoi,KhoiLuongKhopLenh,GiaTriKhopLenh,KLThoaThuan,GtThoaThuan,GiaMoCua,GiaCaoNhat,GiaThapNhat
03/07/2017,100.33,100.3268,1.19(1.20 %),66563068,"738,864,254,900",3321306,"45,530,370,700",99.1383,100.662,98.9479
30/06/2017,99.14,99.1383,0.34(0.34 %),41285684,"528,320,872,000",4114609,"56,591,384,800",98.7959,99.2815,98.7173
29/06/2017,98.8,98.7959,0.45(0.46 %),40353103,"556,593,892,500",1096536,"12,550,564,600",98.3498,99.1546,98.3435
28/06/2017,98.35,98.3498,0.33(0.34 %),37649282,"474,141,323,200",20250790,"269,110,022,700",98.0182,98.4848,97.4637
27/06/2017,98.02,98.0182,-0.71(-0.72 %),41254498,"488,249,864,500",1638994,"15,005,879,700",98.7258,98.8828,97.7594
26/06/2017,98.73,98.7258,0.45(0.46 %),52298687,"520,650,418,000",7442136,"93,338,502,100",98.2746,98.9151,98.1104
23/06/2017,98.27,98.2746,-0.33(-0.33 %),47073862,"613,487,930,400",1485183,"10,108,757,000",98.6059,98.8869,97.8487
22/06/2017,98.61,98.6059,-0.07(-0.07 %),52243091,"639,065,016,700",1033673,"9,281,528,700",98.6752,98.9747,98.3046
21/06/2017,98.68,98.6752,-1.12(-1.12 %),64520294,"765,217,329,100",7200002,"73,943,588,600",99.7968,99.9974,97.9989
20/06/2017,99.8,99.7968,0.38(0.38 %),63157505,"718,338,961,900",4677485,"37,275,515,100",99.4129,100.4929,98.8949
19/06/2017,99.41,99.4129,1.1(1.12 %),62540861,"710,383,489,200",2790429,"11,007,641,700",98.3133,99.4222,98.3168
16/06/2017,98.31,98.3133,0.53(0.54 %),55277590,"587,885,962,800",2664243,"47,623,648,500",97.7794,98.3778,97.4681
15/06/2017,97.78,97.7794,-0.11(-0.11 %),44050611,"478,542,030,400",2589672,"13,948,973,800",97.8872,98.1227,97.5736
14/06/2017,97.89,97.8872,0.58(0.60 %),50599224,"563,114,936,100",2697385,"62,794,702,000",97.3103,98.0578,97.0317
13/06/2017,97.31,97.3103,0.48(0.50 %),65319359,"560,466,552,100",5607917,"87,712,105,000",96.8349,97.5866,96.183
12/06/2017,96.83,96.8349,-0.53(-0.54 %),53748746,"563,489,922,200",2105960,"12,632,590,800",97.3632,97.6538,96.6802
09/06/2017,97.36,97.3632,0.11(0.11 %),57418881,"586,094,936,800",3244314,"43,283,395,400",97.2524,97.9937,96.9204
08/06/2017,97.25,97.2524,-0.21(-0.22 %),69985853,"691,571,977,500",4561152,"43,459,909,200",97.4654,97.9264,96.8364
07/06/2017,97.47,97.4654,1.72(1.80 %),90556399,"1,005,398,321,900",2738939,"45,549,223,700",95.744,98.0425,95.6484
06/06/2017,95.74,95.744,0.82(0.86 %),71681350,"609,594,574,400",4039715,"82,661,158,600",94.9258,95.75,94.9489
05/06/2017,94.93,94.9258,0.56(0.59 %),61800496,"564,941,575,900",5145204,"62,010,381,100",94.3639,95.2586,94.1718
02/06/2017,94.36,94.3639,0.37(0.39 %),64311766,"607,073,910,100",1458111,"23,124,299,700",93.9918,94.4944,93.6167
01/06/2017,93.99,93.9918,0.08(0.09 %),46808338,"485,759,450,000",4644827,"51,216,110,700",93.914,94.6851,93.8521
31/05/2017,93.91,93.914,0.67(0.72 %),68943951,"702,356,623,200",5289152,"56,193,614,400",93.2404,94.4893,93.1072
30/05/2017,93.24,93.2404,-0.57(-0.61 %),72152793,"743,163,216,300",1750932,"19,505,638,600",93.8069,94.4437,93.2069
29/05/2017,93.81,93.8069,0.12(0.13 %),53377450,"597,033,161,600",9932001,"435,782,918,600",93.6871,94.4292,93.4068
26/05/2017,93.69,93.6871,0.22(0.24 %),53043107,"569,217,762,200",3791829,"17,192,094,100",93.4684,93.7525,93.2292
25/05/2017,93.47,93.4684,0.5(0.54 %),67459020,"736,882,396,800",875528,"10,482,913,400",92.965,94.0625,92.963
24/05/2017,92.96,92.965,1.07(1.16 %),70793321,"681,107,288,400",4353817,"39,549,962,700",91.8973,93.3558,91.6965
23/05/2017,91.9,91.8973,-0.82(-0.88 %),57909773,"620,673,489,300",2779634,"25,147,306,100",92.7126,93.1075,91.8476
22/05/2017,92.71,92.7126,0.53(0.57 %),89620931,"922,674,887,200",3242695,"89,311,314,400",92.1799,93.8074,92.1812
19/05/2017,92.18,92.1799,0.72(0.79 %),68476182,"720,971,194,300",1600957,"14,242,196,700",91.4642,92.3521,91.3284
18/05/2017,91.46,91.4642,-0.44(-0.48 %),67494543,"728,185,130,800",1206124,"8,087,896,400",91.9078,92.6074,91.4642
17/05/2017,91.91,91.9078,0.63(0.69 %),60987942,"646,657,603,400",1600635,"13,352,239,400",91.2802,91.9078,90.7017
16/05/2017,91.28,91.2802,0.18(0.20 %),85492157,"819,565,738,300",1375070,"8,109,908,800",91.1026,91.8974,91.0412
15/05/2017,91.1,91.1026,0.71(0.79 %),67011548,"735,612,662,900",484715,"13,050,162,100",90.3884,91.126,90.2697
12/05/2017,90.39,90.3884,0.48(0.53 %),53430308,"548,252,679,200",353715,"5,297,426,400",89.9035,90.5083,89.9007
11/05/2017,89.9,89.9035,-0.26(-0.29 %),45151093,"479,991,041,700",1807330,"14,426,330,000",90.1646,90.4934,89.9017
10/05/2017,90.16,90.1646,-0.21(-0.23 %),57600764,"610,548,052,300",5318237,"42,321,349,400",90.3737,90.8461,89.694
09/05/2017,90.37,90.3737,1.24(1.39 %),56214435,"564,423,193,400",1939171,"27,170,026,300",89.134,90.3897,88.8439
08/05/2017,89.13,89.134,-0.58(-0.65 %),44514702,"484,846,511,100",124517,"1,498,675,000",89.7132,89.8121,88.8817
05/05/2017,89.71,89.7132,0.19(0.21 %),46518420,"487,757,217,200",1849366,"15,790,645,200",89.5224,90.0061,89.2385
04/05/2017,89.52,89.5224,-0.3(-0.33 %),51345285,"534,083,459,500",765830,"11,414,082,100",89.823,90.0289,89.1171
03/05/2017,89.82,89.823,0.29(0.32 %),47941506,"501,432,124,100",974787,"9,598,421,200",89.5372,89.9943,89.0632
28/04/2017,89.54,89.5372,0.22(0.25 %),49494466,"524,507,704,700",3697466,"39,182,940,100",89.3155,89.7702,88.3027
27/04/2017,89.32,89.3155,0.76(0.86 %),54664772,"553,072,117,600",2158118,"17,322,081,100",88.5541,89.5399,88.362
26/04/2017,88.55,88.5541,0.7(0.80 %),47809096,"507,703,771,700",4183030,"29,955,736,700",87.8584,88.8425,87.5509
25/04/2017,87.86,87.8584,-0.56(-0.63 %),56297687,"521,892,921,500",698829,"60,776,305,800",88.4173,88.533,87.482
24/04/2017,88.42,88.4173,-0.46(-0.52 %),42916184,"446,405,196,000",3612355,"29,973,796,500",88.8725,88.9251,88.4033
21/04/2017,88.87,88.8725,0.41(0.46 %),45377360,"470,051,459,400",19777929,"374,272,107,200",88.4655,89.0581,88.3509
20/04/2017,88.47,88.4655,-0.65(-0.73 %),41138186,"411,199,871,300",10169553,"86,838,598,800",89.114,89.4673,88.4441
19/04/2017,89.11,89.114,-0.01(-0.01 %),48475640,"483,406,330,600",3453729,"51,636,182,300",89.1239,89.4463,88.8045
18/04/2017,89.12,89.1239,0.83(0.94 %),60481079,"579,287,999,800",19766465,"380,778,364,700",88.2969,89.2154,87.4638
17/04/2017,88.3,88.2969,-1.34(-1.49 %),58519606,"629,317,173,500",8352206,"191,794,595,200",89.6359,90.3149,88.2969
14/04/2017,89.64,89.6359,-0.39(-0.43 %),56378172,"585,700,341,400",3657878,"26,857,979,600",90.0257,90.1465,88.5576
13/04/2017,90.03,90.0257,0.12(0.13 %),48909368,"506,101,860,300",2681422,"28,776,609,900",89.9106,90.3935,89.6981
12/04/2017,89.91,89.9106,-0.72(-0.79 %),53870132,"584,192,508,400",377947,"2,628,286,700",90.6342,90.9083,89.528
11/04/2017,90.63,90.6342,0.2(0.22 %),78491636,"735,658,073,600",7630466,"252,666,218,600",90.4341,91.2131,90.4285
10/04/2017,90.43,90.4341,0.29(0.32 %),65949881,"659,927,325,000",2335044,"28,853,195,400",90.1472,90.7779,90.1142
07/04/2017,90.15,90.1472,-0.56(-0.62 %),42113359,"488,594,378,000",5077954,"162,800,206,800",90.7023,90.8642,89.669
05/04/2017,90.7,90.7,-0.46(-0.50 %),47733640,"525,999,165,800",0,0,91.16,91.47,90.6
04/04/2017,91.16,91.16,0.24(0.26 %),54453737,"622,193,253,100",1463108,"25,362,216,500",90.92,91.76,90.73
03/04/2017,90.92,90.9199,0.1(0.11 %),39401457,"469,313,361,100",3577789,"76,120,525,500",90.8183,91.0313,90.154
31/03/2017,90.82,90.8183,-0.3(-0.33 %),40604101,"455,285,902,600",2533149,"55,194,105,800",91.1219,91.4729,90.4377
30/03/2017,91.12,91.1219,0.46(0.51 %),37337038,"479,209,672,100",8815799,"36,493,950,100",90.6663,91.2773,90.6663
29/03/2017,90.67,90.6663,0.12(0.13 %),40140083,"489,386,124,200",1756195,"30,952,964,400",90.5431,90.863,89.9943
28/03/2017,90.54,90.5431,-0.84(-0.92 %),43219777,"524,619,945,700",2033606,"24,201,400,300",91.3806,91.4443,90.4706
27/03/2017,91.38,91.3806,0.01(0.01 %),56222804,"584,799,544,900",1515026,"13,488,207,000",91.3721,92.0615,90.876
24/03/2017,91.37,91.3721,1.47(1.64 %),66088028,"708,137,138,900",2866833,"36,652,313,300",89.8974,91.3833,89.8631
23/03/2017,89.9,89.8974,0.13(0.14 %),35439621,"437,344,115,400",2791337,"29,877,053,100",89.7674,89.919,89.2388
22/03/2017,89.77,89.7674,-0.36(-0.40 %),64880023,"1,046,536,222,300",481898,"3,077,730,800",90.1256,90.6927,89.7255
21/03/2017,90.13,90.1256,1.1(1.24 %),48174880,"682,490,921,100",7377582,"139,392,395,900",89.0286,90.1275,89.0321
20/03/2017,89.03,89.0286,0.65(0.74 %),46865718,"586,500,234,700",3745839,"70,316,021,100",88.3755,89.3058,88.2968
17/03/2017,88.38,88.3755,0.41(0.47 %),54820513,"831,764,374,600",9942559,"119,342,804,200",87.968,89.2201,87.9794
16/03/2017,87.97,87.968,0.51(0.58 %),38346689,"450,334,320,700",16994685,"333,403,303,100",87.4536,88.1234,86.9649
15/03/2017,87.45,87.4536,0.29(0.33 %),37617219,"413,555,930,400",616599,"9,122,301,700",87.1603,87.6412,86.7945
14/03/2017,87.16,87.1603,0.14(0.16 %),41372903,"442,153,925,500",2900831,"66,028,208,300",87.0157,87.4401,86.8982
13/03/2017,87.02,87.0157,-1.12(-1.27 %),42761462,"469,379,966,100",2438959,"41,676,411,300",88.133,88.1486,86.9776
10/03/2017,88.13,88.133,0.42(0.48 %),46225073,"515,582,200,900",2604131,"64,552,642,100",87.7162,88.3137,87.5963
09/03/2017,87.72,87.7162,0.18(0.21 %),40883373,"457,842,997,100",1744474,"18,076,252,300",87.5318,88.243,87.3513
08/03/2017,87.53,87.5318,0.83(0.96 %),45533306,"553,213,720,800",6238990,"114,294,657,500",86.6984,88.3813,86.3914
07/03/2017,86.7,86.6984,0.15(0.17 %),46809835,"451,979,613,500",7683957,"43,954,802,200",86.5533,86.8573,86.0891
06/03/2017,86.55,86.5533,-0.1(-0.12 %),44889349,"433,682,002,000",586769,"13,061,530,400",86.6503,87.0504,86.2958
03/03/2017,86.65,86.6503,0.04(0.05 %),48706323,"391,693,128,300",795625,"7,792,733,500",86.6054,86.7667,85.6902
02/03/2017,86.61,86.6054,-0.01(-0.01 %),52103460,"414,893,216,200",3428601,"416,774,139,700",86.6116,87.0054,86.2803
01/03/2017,86.61,86.6116,-0.22(-0.25 %),54900954,"467,862,774,000",65185,"244,926,500",86.832,86.8927,85.6546
28/02/2017,86.83,86.832,-0.03(-0.03 %),53733171,"454,926,999,800",2304477,"22,526,081,100",86.8643,87.7927,86.6513
27/02/2017,86.86,86.8643,0.55(0.64 %),58644135,"442,114,874,400",2327428,"14,516,601,800",86.3181,86.9637,86.2249
24/02/2017,86.32,86.3181,0.05(0.06 %),50255149,"483,667,035,100",3966255,"34,887,901,900",86.267,87.2996,86.1553
23/02/2017,86.27,86.267,-0.35(-0.40 %),43631677,"399,903,240,200",476375,"5,998,726,900",86.6187,86.77,85.6574
22/02/2017,86.62,86.6187,-0.24(-0.28 %),58871031,"478,299,699,400",1862124,"34,111,340,600",86.8571,87.1742,86.2384
21/02/2017,86.86,86.8571,0.33(0.38 %),56874991,"471,019,709,900",2513712,"18,470,398,200",86.5305,87.0487,86.4042
20/02/2017,86.53,86.5305,0.65(0.76 %),46691704,"486,178,106,300",816818,"6,772,238,900",85.8846,86.559,85.8307
17/02/2017,85.88,85.8846,0.24(0.28 %),48647152,"441,998,612,400",242691,"2,969,280,200",85.6488,85.9723,85.4744
16/02/2017,85.65,85.6488,-0.67(-0.78 %),59712587,"551,272,433,100",1028285,"17,241,004,400",86.3164,86.6887,85.5024
15/02/2017,86.32,86.3164,0.12(0.14 %),39309632,"410,478,652,900",707744,"6,062,117,000",86.1946,86.7031,85.9112
14/02/2017,86.19,86.1946,-0.23(-0.27 %),43718747,"431,332,226,800",611331,"5,231,579,800",86.4274,86.6182,85.7671
13/02/2017,86.43,86.4274,0.39(0.45 %),41752755,"432,124,266,700",2043771,"12,856,521,500",86.0369,86.5687,85.9502
10/02/2017,86.04,86.0369,0.39(0.46 %),46584307,"385,503,830,900",1319173,"7,708,636,000",85.6475,86.289,85.4637
09/02/2017,85.65,85.6475,0.36(0.42 %),31873229,"314,246,778,500",1772946,"20,684,329,300",85.2883,85.7533,85.2266
08/02/2017,85.29,85.2883,0.06(0.07 %),35098681,"318,432,581,800",2111507,"21,064,683,800",85.2238,85.4932,84.7993
07/02/2017,85.22,85.2238,0.26(0.31 %),37214415,"396,264,016,400",2538960,"29,928,512,200",84.9677,85.9189,84.7835
06/02/2017,84.97,84.9677,-0.07(-0.08 %),40040394,"365,142,282,500",322396,"5,751,287,700",85.034,85.3997,84.7073
03/02/2017,85.03,85.034,0.39(0.46 %),26742027,"243,858,737,700",1846779,"15,726,888,000",84.6395,85.3238,84.6308
02/02/2017,84.64,84.6395,0.18(0.21 %),15346581,"162,980,134,100",1320197,"9,266,622,700",84.4554,84.7547,83.8381
25/01/2017,84.46,84.4554,0.71(0.85 %),17708638,"161,082,311,800",9637036,"103,488,570,500",83.7415,84.5333,83.3978
24/01/2017,83.74,83.7415,0.73(0.88 %),14640265,"162,346,801,000",1589866,"6,587,832,000",83.0103,84.0473,82.7149
23/01/2017,83.01,83.0103,-0.23(-0.28 %),18775778,"188,408,929,200",4255033,"26,140,963,900",83.2428,83.401,82.5703
20/01/2017,83.24,83.2428,0.36(0.43 %),19192817,"222,652,273,500",2561232,"11,916,734,100",82.8847,83.6639,82.8839
19/01/2017,82.88,82.8847,-0.42(-0.50 %),19487942,"224,003,951,100",1606943,"15,347,823,000",83.3014,83.4629,82.7229
18/01/2017,83.3,83.3014,-0.64(-0.76 %),21393362,"260,574,650,600",3607997,"44,722,263,900",83.9373,84.4357,83.2936
17/01/2017,83.94,83.9373,0.89(1.07 %),19132508,"198,212,300,800",2810276,"19,171,500,100",83.0508,84.2249,82.5461
16/01/2017,83.05,83.0508,-0.29(-0.35 %),25118787,"209,797,277,900",10002122,"85,126,228,000",83.3368,83.504,82.7964
13/01/2017,83.34,83.3368,0.05(0.06 %),23970407,"241,162,592,200",2397774,"17,105,824,100",83.2893,83.7742,83.03
12/01/2017,83.29,83.2893,-0.2(-0.24 %),22940524,"229,792,115,000",1503894,"21,434,154,500",83.4888,83.8723,83.0459
11/01/2017,83.49,83.4888,0.43(0.52 %),19629207,"231,690,285,300",3731093,"52,220,299,000",83.0586,83.6682,82.7532
10/01/2017,83.06,83.0586,0.36(0.44 %),27531795,"366,687,608,600",3236122,"80,141,798,300",82.7012,83.0586,82.2089
09/01/2017,82.7,82.7012,0.61(0.74 %),26441385,"239,300,057,900",139922,"4,309,311,400",82.0901,82.9631,82.0866
06/01/2017,82.09,82.0901,0.76(0.93 %),24159834,"243,253,749,600",1894411,"44,600,122,400",81.3269,82.8256,81.0676
05/01/2017,81.33,81.3269,-0.21(-0.26 %),22602598,"217,512,251,100",2009641,"27,935,847,200",81.5338,81.7189,81.1048
04/01/2017,81.53,81.5338,0.13(0.16 %),23893397,"241,287,974,400",2725873,"18,549,268,900",81.4039,82.1604,81.326
03/01/2017,81.4,81.4039,1.29(1.61 %),27848848,"251,883,669,100",4461877,"35,874,191,400",80.1165,81.4039,79.9855
30/12/2016,80.12,80.1165,0.56(0.70 %),20653727,"238,304,841,300",12061636,"113,327,826,000",79.5615,80.1165,79.2333
29/12/2016,79.56,79.5615,0.53(0.67 %),22982456,"246,907,488,300",4545724,"54,969,710,600",79.0327,79.6679,78.9725
28/12/2016,79.03,79.0327,0.16(0.20 %),23067293,"232,061,739,200",5728140,"79,502,373,400",78.87,79.6171,78.8647
27/12/2016,78.87,78.87,-0.38(-0.48 %),26008525,"248,441,518,800",7025651,"98,542,275,000",79.2479,79.3711,78.7771
26/12/2016,79.25,79.2479,0.17(0.21 %),28079572,"273,883,074,700",2630088,"47,126,690,600",79.0786,79.4367,78.7754
23/12/2016,79.08,79.0786,-0.71(-0.89 %),28225261,"272,885,742,900",7404295,"122,635,610,300",79.7901,79.9159,78.9031
22/12/2016,79.79,79.7901,-0.46(-0.57 %),31870128,"304,199,638,800",11039199,"122,031,537,000",80.2496,80.6259,79.5821
21/12/2016,80.25,80.2496,0.48(0.60 %),30164285,"309,597,929,000",4139403,"45,170,291,100",79.765,80.5966,79.7652
20/12/2016,79.76,79.765,-0.17(-0.21 %),30001129,"245,204,410,500",5329287,"74,449,462,500",79.9391,80.3374,79.3979
19/12/2016,79.94,79.9391,0.23(0.29 %),33101658,"326,122,879,500",14452394,"288,219,645,400",79.7133,80.4852,79.7168
16/12/2016,79.71,79.7133,0.86(1.09 %),31935100,"338,060,198,000",1456677,"16,531,448,600",78.8505,79.7137,78.8328
15/12/2016,78.85,78.8505,0.28(0.36 %),33697487,"354,285,685,700",9645979,"324,439,850,700",78.5695,79.0754,78.1321
14/12/2016,78.57,78.5695,0.69(0.89 %),40836664,"327,766,191,100",4825284,"76,207,280,100",77.8774,78.8844,77.4686
13/12/2016,77.88,77.8774,-0.91(-1.16 %),35051181,"288,498,299,300",2481818,"39,025,112,400",78.7873,79.195,77.6761
12/12/2016,78.79,78.7873,-0.82(-1.03 %),42020176,"315,990,677,800",5461561,"86,782,131,400",79.6112,80.0344,78.6604
09/12/2016,79.61,79.6112,0.24(0.30 %),39166633,"341,658,627,800",17770351,"273,903,164,600",79.3671,79.9124,79.2369
08/12/2016,79.37,79.3671,-0.04(-0.05 %),36592744,"293,948,085,000",3196204,"69,321,239,700",79.4074,80.1766,78.8915
07/12/2016,79.41,79.4074,0.07(0.09 %),45440147,"363,084,131,800",9969371,"134,723,998,800",79.3372,79.4651,78.8754
06/12/2016,79.34,79.3372,-1.13(-1.40 %),44089766,"358,951,834,100",3670560,"63,028,995,000",80.4703,80.8507,79.1288
05/12/2016,80.47,80.4703,-0.7(-0.86 %),67099008,"508,251,650,100",685520,"15,405,432,100",81.1745,81.4738,80.2283
02/12/2016,81.17,81.1745,-0.37(-0.45 %),30971888,"291,826,448,600",11738609,"147,907,695,400",81.5484,81.824,81.1317
01/12/2016,81.55,81.5484,0.92(1.14 %),43166447,"464,330,503,200",2606698,"13,774,171,300",80.6303,81.9131,80.6303
30/11/2016,80.63,80.6303,0.63(0.79 %),30814680,"272,318,357,700",7857806,"84,273,953,800",80.0009,80.6334,79.6893
29/11/2016,80.0,80.0009,-0.11(-0.14 %),31356774,"304,640,104,200",17820187,"302,216,891,900",80.1066,80.6755,79.8088
28/11/2016,80.11,80.1066,-0.88(-1.09 %),37642257,"343,669,993,700",26200016,"457,658,897,300",80.9911,81.1383,80.0427
25/11/2016,80.99,80.9911,-0.19(-0.23 %),40464133,"281,171,503,400",20368875,"467,057,383,500",81.1844,81.219,80.7099
24/11/2016,81.18,81.1844,-0.22(-0.27 %),31371937,"276,700,680,500",2927257,"35,237,567,500",81.4,81.5001,80.9831
23/11/2016,81.4,81.4,0.37(0.46 %),32294090,"289,587,066,400",3262773,"25,582,891,100",81.0315,81.4491,81.0026
22/11/2016,81.03,81.0315,0.28(0.35 %),32915263,"336,750,781,500",4586864,"40,216,615,700",80.7527,81.1613,80.7527
21/11/2016,80.75,80.7527,0.13(0.16 %),27323983,"233,629,971,300",5233677,"43,479,689,700",80.6249,81.1142,80.557
18/11/2016,80.62,80.6249,-0.31(-0.38 %),34056027,"308,858,376,300",3766813,"56,874,773,600",80.9392,81.0679,80.4681
17/11/2016,80.94,80.9392,-0.19(-0.23 %),36581741,"280,973,086,700",3117825,"19,764,969,200",81.1324,81.3664,80.7015
16/11/2016,81.13,81.1324,0.01(0.01 %),40767155,"342,411,689,000",2339556,"14,547,592,300",81.1237,81.532,80.8831
15/11/2016,81.12,81.1237,0.21(0.26 %),33077798,"293,902,090,000",931065,"10,405,854,400",80.9139,81.2549,80.8841
14/11/2016,80.91,80.9139,-0.28(-0.34 %),34898388,"302,624,231,800",3029786,"26,464,666,200",81.1909,81.2907,80.6515
11/11/2016,81.19,81.1909,-0.19(-0.23 %),37896688,"293,088,298,700",2495818,"17,145,597,900",81.3785,81.6064,81.1439
10/11/2016,81.38,81.3785,1.27(1.59 %),45161083,"381,584,934,800",2398507,"28,922,638,800",80.1116,81.4472,79.6891
09/11/2016,80.11,80.1116,-1.15(-1.42 %),53594187,"459,831,596,100",2354116,"41,205,003,100",81.2588,81.4614,78.0711
08/11/2016,81.26,81.2588,0.17(0.21 %),41088204,"327,976,977,800",1147644,"9,047,868,100",81.0902,81.3438,80.772
07/11/2016,81.09,81.0902,0.62(0.77 %),32103327,"269,347,293,900",594115,"4,731,928,300",80.4676,81.116,80.2486
04/11/2016,80.47,80.4676,-0.2(-0.25 %),28991439,"219,596,822,900",2760506,"23,706,834,500",80.6646,80.6668,80.1187
03/11/2016,80.66,80.6646,-0.65(-0.80 %),37999883,"357,927,823,900",2970734,"46,696,051,800",81.312,81.3218,79.9018
02/11/2016,81.31,81.312,-1(-1.21 %),30647132,"302,952,106,100",2134096,"19,329,620,600",82.315,82.3164,81.2315
01/11/2016,82.32,82.315,0.06(0.07 %),34360707,"309,648,987,000",1574441,"16,554,508,200",82.2521,82.4349,81.7941
31/10/2016,82.25,82.2521,-0.79(-0.95 %),33072238,"326,261,358,000",4731515,"101,662,069,700",83.0443,83.3961,82.2453
28/10/2016,83.04,83.0443,0.35(0.42 %),39991026,"384,744,515,600",2210233,"21,934,573,000",82.6905,83.0702,82.4322
27/10/2016,82.69,82.6905,0.43(0.52 %),28510926,"289,499,204,700",920571,"7,362,745,500",82.2619,82.6905,81.9053
26/10/2016,82.26,82.2619,-0.56(-0.68 %),33296467,"317,091,108,900",5824670,"109,890,429,400",82.8173,83.0371,81.9011
25/10/2016,82.82,82.8173,-0.06(-0.07 %),37211261,"370,267,463,200",1568700,"17,747,236,400",82.8767,82.9721,82.1362
24/10/2016,82.88,82.8767,-1.32(-1.57 %),41655289,"403,635,686,400",724615,"4,880,840,200",84.1991,84.1903,82.8297
21/10/2016,84.2,84.1991,-0.88(-1.03 %),36081851,"368,033,123,600",1272659,"37,634,391,400",85.08,85.082,84.1502
20/10/2016,85.08,85.08,-0.46(-0.54 %),47049743,"509,031,327,600",1309285,"10,559,640,700",85.5399,86.0509,84.8805
19/10/2016,85.54,85.5399,0.54(0.64 %),48655273,"460,431,714,300",1322882,"12,601,502,400",84.9981,85.6743,84.906
18/10/2016,85.0,84.9981,0.04(0.05 %),50043157,"435,365,888,800",1615730,"35,159,574,500",84.9622,85.0828,84.465
17/10/2016,84.96,84.9622,-0.49(-0.57 %),38029402,"359,989,199,500",2361825,"18,042,682,600",85.4522,85.4615,84.9227
14/10/2016,85.45,85.4522,0.11(0.13 %),48674178,"439,336,470,100",4518933,"64,157,897,300",85.3395,85.6305,85.1533
13/10/2016,85.34,85.3395,0.45(0.53 %),39142317,"410,570,120,000",573873,"7,670,976,600",84.8931,85.3395,84.4953
12/10/2016,84.89,84.8931,0.35(0.41 %),38548112,"398,552,861,500",1694000,"49,430,692,200",84.5438,85.4315,84.4486
11/10/2016,84.54,84.5438,-0.04(-0.05 %),35722499,"442,999,282,700",1624739,"21,695,933,800",84.5872,84.8317,83.6589
10/10/2016,84.59,84.5872,-0.7(-0.82 %),31945611,"362,754,059,900",2863757,"77,176,278,500",85.2909,85.5643,84.529
07/10/2016,85.29,85.2909,-0.67(-0.78 %),47659601,"557,005,758,500",680178,"8,066,160,300",85.9657,86.2996,84.7288
06/10/2016,85.97,85.9657,0.44(0.51 %),43949392,"459,650,526,100",3162012,"77,510,875,600",85.5261,86.2163,85.524
05/10/2016,85.53,85.5261,0.46(0.54 %),38508873,"434,457,329,600",986917,"24,893,132,800",85.0617,85.6447,85.019
04/10/2016,85.06,85.0617,-0.29(-0.34 %),38477910,"527,642,823,500",4874806,"69,443,821,700",85.3486,86.1064,84.7297
03/10/2016,85.35,85.3486,0.35(0.41 %),32092022,"423,737,183,400",4100639,"36,412,469,400",84.9966,86.1973,84.969
30/09/2016,85.0,84.9966,-0.08(-0.09 %),37854275,"530,747,930,600",3792959,"65,765,010,200",85.0738,85.3063,84.7335
29/09/2016,85.07,85.0738,0.75(0.89 %),45164227,"623,587,236,700",7103629,"63,652,483,500",84.3237,85.304,84.2843
28/09/2016,84.32,84.3237,0.84(1.01 %),33378965,"418,445,122,800",6663106,"72,711,704,400",83.4837,84.4539,83.2051
27/09/2016,83.48,83.4837,0.38(0.46 %),32724995,"403,876,251,500",4820986,"67,415,383,400",83.1078,83.5127,82.9491
26/09/2016,83.11,83.1078,-0.21(-0.25 %),29464857,"372,175,026,300",7118616,"84,491,911,700",83.3226,83.4578,82.8867
23/09/2016,83.32,83.3226,0.02(0.02 %),32911575,"463,296,558,100",2496190,"32,503,765,800",83.3019,83.3825,83.0116
22/09/2016,83.3,83.3019,0.05(0.06 %),38345336,"488,939,570,200",4248443,"44,173,113,200",83.2485,83.8035,83.2144
21/09/2016,83.25,83.2485,0.34(0.41 %),32298168,"415,637,937,900",4234604,"60,624,599,800",82.9045,83.6648,82.7696
20/09/2016,82.9,82.9045,0.16(0.19 %),36759848,"467,372,971,100",4904235,"62,461,758,600",82.7418,82.966,82.2505
19/09/2016,82.74,82.7418,0.38(0.46 %),35276512,"461,887,231,100",4920864,"69,233,954,000",82.3593,82.8628,82.3545
16/09/2016,82.36,82.3593,-0.56(-0.68 %),67259347,"672,890,096,000",6921040,"40,842,507,400",82.9154,82.8928,81.9425
15/09/2016,82.92,82.9154,-0.46(-0.55 %),31024929,"367,670,173,600",3041390,"65,826,976,100",83.3766,83.4495,82.5168
14/09/2016,83.38,83.3766,-0.48(-0.57 %),31835324,"383,521,287,800",2165983,"32,118,540,100",83.8589,83.8635,83.1228
13/09/2016,83.86,83.8589,0.17(0.20 %),33977512,"431,454,554,600",3222776,"52,841,078,100",83.6844,84.0108,83.3418
12/09/2016,83.68,83.6844,-0.79(-0.94 %),35916499,"444,563,523,900",1538370,"16,713,777,800",84.4702,84.5892,83.4
09/09/2016,84.47,84.4702,-0.22(-0.26 %),40618225,"532,428,224,800",4905582,"31,504,891,000",84.6858,84.8664,84.2398
08/09/2016,84.69,84.6858,0.47(0.56 %),39076913,"469,180,369,200",4743373,"56,855,780,200",84.2167,84.7798,84.1216
07/09/2016,84.22,84.2167,-0.14(-0.17 %),35720666,"447,535,307,900",312915,"3,593,893,300",84.3525,84.4336,84.0238
06/09/2016,84.35,84.3525,0.19(0.23 %),44301519,"490,409,385,200",2045410,"27,263,766,800",84.1672,84.6921,84.1262
